timestamp,pressure_mBar,mh20_m,conductivity_raw_V,temperature_C,battery_V,rssi_dBm,temperature_logger_C,pressure_logger_mBar,voltage_logger_V
2024-08-23 20:44:54,1596.3681640625,6.43178955078125,3.23,-1.1499999999999986,4.051,-77.0,8.5731782913208,953.189208984375,13.9594
2024-08-23 19:44:54,1391.900390625,4.38794921875,3.2,-1.0999999999999943,4.051,-77.0,8.675954818725586,953.10546875,14.037300000000002
2024-08-23 18:44:54,1388.8486328125,4.35830322265625,3.173,-1.0999999999999943,4.051,-77.0,8.639204978942871,953.018310546875,14.168500000000002
2024-08-23 17:44:54,2533.2578125,15.80542175292969,3.133,-1.0999999999999943,4.048,-77.0,8.167038917541504,952.7156372070312,14.0045
2024-08-23 16:44:54,1910.69921875,9.5813330078125,3.163,-1.1499999999999986,4.051,-78.0,8.062023162841797,952.56591796875,13.746200000000002
2024-08-23 15:44:54,1327.8134765625,3.751892700195313,3.227,-1.0999999999999943,4.051,-78.0,7.735561370849609,952.6242065429688,13.3977
2024-08-23 14:44:54,961.6025390624999,0.08992370605468647,3.492,-1.0999999999999943,4.051,-84.0,8.143876075744629,952.6101684570312,13.241900000000001
2024-08-23 13:44:54,961.6025390624999,0.09494079589843718,3.496,-1.0999999999999943,4.051,-84.0,8.257586479187012,952.1084594726562,13.045100000000001
2024-08-23 12:44:54,961.6025390624999,0.09495483398437421,3.496,-1.0999999999999943,4.051,-86.0,7.703023910522461,952.1070556640625,13.1476
2024-08-23 11:44:54,961.6025390624999,0.09611267089843722,3.498,-1.0999999999999943,4.051,-84.0,7.519007682800293,951.9912719726562,13.069700000000001
2024-08-23 10:44:54,2188.4091796875,12.366113891601564,3.12,-1.0999999999999943,4.051,-77.0,7.141804218292236,951.7977905273438,12.9959
2024-08-23 09:44:54,3036.7978515625,20.852364501953126,3.065,-1.0999999999999943,4.051,-77.0,6.855148792266846,951.5614013671875,12.819600000000001
2024-08-23 08:44:54,3555.5966796875,26.04008056640625,3.091,-1.0499999999999972,4.051,-77.0,6.84400749206543,951.588623046875,12.9016
2024-08-23 07:44:54,1837.45703125,8.854984130859375,3.104,-1.0999999999999943,4.051,-78.0,6.869142055511475,951.9586181640625,13.024600000000001
2024-08-23 06:44:54,961.6025390624999,0.09695190429687472,3.509,-1.1499999999999986,4.051,-84.0,7.32133674621582,951.9073486328125,12.918000000000001
2024-08-23 05:44:54,967.7060546874999,0.16027954101562436,3.514,-1.0999999999999943,4.051,-84.0,7.737734317779541,951.6781005859375,12.9016
2024-08-23 04:44:54,964.6542968749999,0.1300524902343747,3.517,-1.0999999999999943,4.051,-84.0,7.420375823974609,951.6490478515625,12.9631
2024-08-23 03:44:54,961.6025390624999,0.09610046386718696,3.515,-1.0999999999999943,4.051,-83.0,7.511875152587891,951.9924926757812,12.9549
2024-08-23 02:44:54,961.6025390624999,0.088190917968749,3.509,-1.0999999999999943,4.051,-83.0,7.824953556060791,952.783447265625,12.819600000000001
2024-08-23 01:44:53,961.6025390624999,0.08650634765624887,3.492,-1.0999999999999943,4.051,-85.0,7.924264907836914,952.951904296875,13.0205
2024-08-23 00:44:53,1462.0908203125,5.089150390625,3.271,-1.0999999999999943,4.051,-77.0,8.36722183227539,953.17578125,12.9631
2024-08-22 23:44:53,2594.29296875,16.412745361328124,3.298,-1.0999999999999943,4.051,-77.0,8.046263694763184,953.0184326171875,13.057400000000001
2024-08-22 22:44:53,2997.125,20.436723632812498,3.3,-1.0999999999999943,4.051,-76.0,7.753697395324707,953.45263671875,13.102500000000001
2024-08-22 21:44:53,3470.1474609375,25.166945190429686,3.295,-1.0499999999999972,4.051,-76.0,7.879228591918945,953.4529418945312,13.3854
2024-08-22 20:44:53,4001.1533203124995,30.470461425781245,3.293,-1.0999999999999943,4.051,-76.0,8.954254150390625,954.107177734375,14.1193
2024-08-22 19:44:53,4443.658203125,34.89726196289062,3.293,-1.0999999999999943,4.051,-76.0,10.476177215576172,953.9320068359375,14.0045
2024-08-22 18:44:53,4458.9169921875,35.04509948730468,3.288,-1.0999999999999943,4.051,-77.0,13.561391830444336,954.4070434570312,14.0455
2024-08-22 17:44:53,3601.373046875,26.467894287109374,3.289,-1.0999999999999943,4.051,-77.0,12.404580116271973,954.5836181640625,14.0127
2024-08-22 16:44:53,2749.9326171875,17.949349365234376,3.284,-1.0999999999999943,4.051,-77.0,14.626093864440918,954.9976806640625,13.967600000000001
2024-08-22 15:44:53,967.7060546874999,0.12406677246093678,3.486,-1.0999999999999943,4.051,-87.0,15.0387544631958,955.2993774414062,13.930700000000002
2024-08-22 14:44:53,967.7060546874999,0.114812011718749,3.486,-1.1499999999999986,4.051,-83.0,13.620896339416504,956.224853515625,13.988100000000001
2024-08-22 13:44:53,967.7060546874999,0.11083068847656197,3.486,-1.0999999999999943,4.054,-85.0,10.826276779174805,956.6229858398438,13.9061
2024-08-22 12:44:53,970.7578124999999,0.13126403808593645,3.485,-1.0999999999999943,4.051,-84.0,8.011143684387207,957.6314086914062,14.082400000000002
2024-08-22 11:44:53,961.6025390624999,0.034683227539061834,3.485,-1.0999999999999943,4.051,-84.0,4.974430084228516,958.1342163085938,14.4145
2024-08-22 10:44:53,967.7060546874999,0.08813720703124917,3.485,-1.0999999999999943,4.051,-84.0,3.1572253704071045,958.892333984375,14.562100000000001
